,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38
HMPF70,0.050696365987203354,0.01862527788260165,0.1195916113704576,0.1043415565623519,-0.08206551735264746,0.10248924260203096,-0.06065717065459518,-0.04433386764630949,0.07707521499939536,-0.06003184598825449,0.06333640405288517,-0.057054230015837704,0.04155631583002747,0.041542880738032945,0.0035204157429542453,0.03758551067986225,-0.05799597701486072,-0.06979355521621065,0.0640563055609267,0.05805132879222386,-0.05844391485456495,0.0314691043285167,0.04295385893576676,0.08047783196934509,-0.009746210741547806,-0.04725081437114553,-0.03541573593508471,-0.0785779729392028,0.10307976439935566,-0.07283824226727306,0.0026834104078947633,-0.0386244316986023,0.10795323029354355,0.06849450179752872,0.023242441281794066,-0.009687275213135222,-0.057531334940456536,0.01304454513019608
HMPF71,-0.03442894904419839,0.05476538802414787,-0.09219689215778405,-0.08891602303509047,0.05031359274254001,0.02544602924842236,0.09546128706459747,0.07747168950525964,0.0024787224815620403,0.2013334848296808,0.02095708290979513,0.04723721062169372,0.06649144928978255,-0.09651904097399538,0.07585283309968001,-0.07090861987495065,0.061705114223061894,0.024277235751966157,-0.04276878237225389,0.035995932684074215,0.05838972820245572,0.0045286628517506484,-0.009401587774956192,-0.07871756571264882,-0.07130874760012754,0.011064631723575058,0.03601897256148314,0.003221481685110283,-0.03065046357863061,0.017745192935931818,0.08937433110047872,0.06221742397911486,-0.108538778504848,-0.08861059952655441,0.024647728179988615,-0.06279896224375028,-0.002668271946099416,-0.012487682238564626
HMPF72,0.03653817029071614,0.027367765431586484,0.07876461878627178,-0.01858512481282229,0.13127321983834078,0.03639443507772309,0.039321275803531605,0.047827077554230484,-0.18249292021913802,-0.03238434702365092,-0.009362251069864446,-0.15307978426421592,-0.00500561783156522,0.11639794566682625,-0.02500726658278946,0.002155514996870132,0.059999644077150374,-0.06835550704028129,0.025662646840462808,0.12225695309690539,0.014229039507055511,0.014006223313549447,-0.0671534549344545,0.06745925147982863,-0.07362395329007562,-0.05440292566863501,-0.08236627236165268,0.05686846171684235,-0.049727321207638085,-0.023531764134169433,0.03677796182274163,-0.06774345696832089,0.020942190504740534,0.04517096985506637,-0.026907489208111507,0.0596256624518265,-0.0005877887184646238,-0.046008919895070714
HMPF73,0.09005672186349091,0.09288289953388149,-0.009497523756307729,0.0787273439499637,0.11619270405020056,0.02474877183062488,0.0008616660654567675,0.052435359580323436,-0.0387301294779871,-0.05336475980964321,-0.06113992848759561,-0.07504748648744188,0.06587835687483644,-0.05893923874530951,-0.0371469097403436,-0.046697550981404115,0.021044840963928065,-0.022821443680717406,-0.023162979785842752,0.012374167172527956,0.019571151534697243,0.03152540338756177,-0.02035809001028979,0.054663638496788826,-0.13392268102703478,0.022537338394981312,-0.009385155049026681,-0.06064580330719656,0.0006851528556734255,-0.04319381898096287,0.018237308408166022,0.05447755578512737,0.05458104374545655,0.004272527916158771,-0.00982922478603478,-0.029109104278961025,0.041671556247637354,-0.038346060063218945
HMPF74,-0.032272577893164386,-0.018083595654238747,0.044446680837180265,-0.01062311006150269,-0.15269032109354702,0.02503973971467042,-0.051717060347035666,0.02165615127150517,0.07577498905141161,0.10107015130062394,-0.0016105775005977258,0.2629284705605028,0.02308533955807199,-0.07040290383260263,-0.06967674691965675,0.01783241250933727,-0.007659112535284656,0.028806107823441163,-0.021292180785515483,0.021064917681478515,-0.00031639179797859934,0.01575395731328716,-0.045528706615582934,-0.06082455602543897,0.051192827198266726,0.03418891742769394,-0.027309468449873187,0.08120714942463923,-0.03851498646201022,-0.04866859097860719,0.05069978108391955,0.019829386635947886,-0.00845218886266888,-0.06822496340345457,-0.1352645702970182,0.06625792844904942,0.025075328499019292,0.04615017249253738
HMPF75,-0.03881747974021815,-0.013609321219901832,-0.00034843824232954176,-0.011250282673605618,-0.16385294322914462,0.018095002233256618,0.03880568289775741,-0.13476477431437697,0.09790206584010629,0.07718587138091805,0.041666609759786824,-0.05914991012305066,-0.13958423115923457,0.10116163180102876,0.02011763775055863,0.001231824097954521,-0.022378577657498216,-0.00951883132135824,0.08623544479985093,-0.08308003007449821,-0.04406680885896717,0.029480656636273913,-0.014187213645239087,-0.07446289347019663,0.060892210056116385,0.0004078276352289201,-0.0431729971556175,0.15066333086603315,0.05264238880148304,0.06331849989466465,0.06035180735831715,0.049500234837125984,0.054214376233732625,0.048073281494179165,-0.1508398968679876,-0.020951212522898523,-0.11702121885015264,-0.09919399904561002
HMPF76,0.04736705309640351,0.027767983506998113,0.024107531751251816,-0.03243173779000611,0.13172884465513,-0.037689527307722806,0.05608069692970784,0.06605018309506525,-0.14324120143499203,-0.03720103801917242,-0.07054242158220857,-0.055666986018050105,0.15027589617362905,0.10248822189360272,-0.038259568561691715,0.062001168563249,-0.06016050721042554,-0.09284395960656504,0.08716710306365132,0.11938047899429405,-0.050942172848594466,-0.08643977064145676,-0.021761899171821544,-0.011421705989568166,-0.007688997371068721,-0.05280665501667543,-0.04805470203916137,0.09675752116528079,-0.030457877509758424,-0.08059508788277733,0.11477058926898177,0.016011629029250667,-0.025115472990261595,0.016144583772708214,0.03778106862441698,0.029270198133278663,0.059391960791023816,0.06662592077997105
HMPF77,0.08980173148261386,0.11372245682395364,-0.026419090514989616,0.011185813343862315,0.07460369700311482,-0.0004808069457222736,-0.035360831063951347,0.021466173526877807,-0.06986282423754014,-0.08543987975320852,-0.051908831929763616,-0.004927300806978591,0.1306601687572906,-0.036251957169905015,-0.027608085402048142,-0.01653906347338734,-0.009768896250892181,0.004431548381008235,0.04955320644866289,-0.04020131249049432,-0.04375461243486114,0.033209631285181444,-0.08079415846819767,-0.08595104666231822,-0.011687718151754478,-0.015284177135630343,0.014446875550807179,0.09706365576148798,0.07419033577594979,-0.022334878843719007,-0.026135371096864993,0.11682214311562249,-0.06635983726956697,-0.027759201434895797,-0.07139119882731618,0.03296913750861528,-0.04636002528889496,0.010958764200814571
HMPF78,-0.04646304646971279,-0.03331595746782664,0.05830315282408838,0.03481015389421541,-0.1295488443476,0.11219490728953503,-0.06608001239484518,-0.010284008763565982,0.06717389446126609,0.09824735396899813,-0.01565478361071632,0.08315731345201591,-0.13753526014977296,-0.0012003493742335997,-0.04169838803551048,0.02784677795918438,0.0499368762890144,0.04611986909488039,-0.09795170990972832,0.0019500857190239845,0.03337940181616219,0.16117463882446095,-0.042403094424553894,0.06344513422299691,-0.0048022948951349335,0.10510324569097444,-0.026362277282271248,-0.03293735745535718,-0.12175286002765202,-0.029528304718651848,0.029406147397400814,0.00044130098834102105,-0.026546852353801328,-0.0656503763955166,-0.14370356707066537,0.07069810785672366,0.07562375228588487,0.0007770443306444035
HMPF79,-0.03708507945405401,-0.03317600355630815,-0.023784018828358525,-0.005179617197239859,-0.10275207905703909,-0.08171075047396797,0.11013905709756673,-0.1475087860618236,0.11899046572263271,0.043422968586678115,-0.056646232522872826,-0.010473746623583687,-0.12454449555185305,0.07410838893399672,-0.003207983274377719,-0.0007569902600571685,-0.00835252668015012,-0.0045452521781711806,-0.0033777468050111754,0.0347706152260498,0.026885771672427804,-0.12390574158608146,0.10604281758975724,0.046932121057424135,-0.07801773182619559,0.015317330148537622,-0.08280258990180413,0.05521977960722063,0.07754807105195806,-0.0014969390395215875,0.07345188249263537,0.09056952539115988,0.12490804273649418,0.14924828250711952,0.02612912166354307,-0.03147229700781643,-0.08135608295644386,-0.06287424130674085
HMPL1,-0.01940307039405006,0.050766858140347176,-0.037150057415967865,-0.02282546914894852,-0.09939481925169542,-0.1187997178913199,-0.0829718142873505,0.14466627125710213,0.0500402499435806,-0.013129331785062964,0.045821996555308324,-0.14334995187830077,0.0020542261850822175,-0.06533951065742295,-0.025698188108624894,0.025255946546436106,0.17265538697699612,-0.0339890395742163,0.15659551932084514,-0.0753177869578365,0.020389217846266485,0.008432477896275988,0.019950103981280134,0.02053541711838048,0.05403235678887052,0.01437186770812259,-0.00456870191715465,-0.002781033896892231,0.09334139756458404,0.11235450167992048,0.04941161965790293,-0.038928130326966494,-0.05017556524450115,-0.04480993754806595,0.07462767484695047,-0.05850923312603449,0.05002818936162139,-0.02407168339584468
HMPL2,-0.09418332376500757,0.0411423630515355,-0.04597892537339203,0.02304138422162406,0.0625676445401861,-0.012751528024273484,-0.024692142615591984,0.00026085406982313407,-0.0015682068867906348,-0.02461308836233444,0.08508115639108031,-0.1083443374451329,-0.1820965971919001,-0.09508722326615617,-0.12163422212492768,0.01268070372739206,-0.08518938304134,-0.06607675284863741,0.020448022528598116,-0.07046380260154243,-0.04536259708757643,0.011405230745116325,0.0241368970177402,-0.086236650806277,0.0525751586595544,2.951210445303388e-06,0.002277829076929947,0.014582372550523783,0.03920020592615005,-0.024668857389945315,0.010248338751143907,-0.037506509716531224,0.1092571008841044,-0.10884750978251882,0.013479905710149202,-0.014009969571499045,-0.047358583510401245,0.1275131534285806
HMPL3,0.0303322610338211,0.051652117902609894,-0.053177351326276025,-0.0831202705082796,0.07422471877201255,0.017197014323341666,0.0662677709005749,0.1246071496403554,0.012187108767223979,0.04200359161068733,0.007206626289560329,-0.011840767679675354,-0.005923178679189616,-0.08677330336001234,-0.07944982012637361,0.1032623165188485,0.09133518941031506,-0.20957184645438315,-0.003725684936784228,-0.11030813642365647,0.012518005207987019,0.006156579921461634,-0.010872277972986576,0.1739196588054624,0.13277931720147884,0.04702956535833649,-0.1459737985745544,-0.049063490457240254,0.04194387581569277,-0.01987631717709966,0.02092274095759474,0.005089660072146986,0.047758906140658315,0.11841028745021286,-0.07581335517908089,-0.03040535585896729,0.006994030688500404,-0.021684534626874988
HMPL4,0.05221640419107515,0.08366412103173655,0.020924599009195154,-0.050382900850638804,0.062023024167667126,0.008263040201897498,0.1555083731588942,-0.06708687352065387,0.08679965441461901,0.06542785175554751,-0.0526942676091752,0.0015728526384279629,0.04390854576756823,-0.06591142297743013,0.05809797552526857,0.11334706240261103,-0.0827933440782197,-0.09711555042712465,0.11075989334014152,-0.0061016916563139635,0.06746754327479174,0.07082426261159118,-0.11775149494396571,0.06089003898992161,0.0055885665551795435,0.04483185971090148,-0.0774515711255029,-0.0880403776595572,-0.00965487325302018,0.023686125497399728,-0.04105489331110428,-0.07680113319922378,0.04017615936676856,0.03949816275492665,-0.07361208643555832,-0.010074530131769852,-0.01837595999874268,0.0035892977756761253
HMPL5,0.06293964087142104,0.11177928254201278,-0.06877902640254392,-0.05255067103368973,0.010417969582905928,-0.029003223012612926,0.12843845949590482,0.02097086246018926,0.04016964241260158,0.009013442952678277,-0.058986293311443845,-0.09273486467842323,-0.00822908181514143,-0.044814768438363024,-0.05003417086659502,0.08716596447489387,-0.009694769540115687,-0.13532217039510328,0.062425850150908124,-0.02437654049822386,0.03206596890138047,-0.0015739575220075532,0.0207027877313648,0.09020286071933863,0.028463221603809884,0.04245112999667392,-0.08326317426409287,-0.04716661871886865,0.022040546343352813,-0.024099944850253227,-0.03680310016558467,-0.05121118667220509,0.020715699014176307,0.06561432247832348,-0.14085644155756077,-0.00629459738807422,-0.022848805832512302,0.04342759417605214
HMPL6,-0.05011177759682189,0.0724461925151183,0.03058515414466273,0.039057785447401475,0.09681493938502898,-0.05581582195654936,-0.15946808800898354,0.01411638219965504,-0.04723634000519361,0.03628497760159046,0.0468459909968789,-0.1307711897280872,-0.0295336669129148,-0.1121561474229127,-0.07158730120287563,0.004739118848541322,-0.08875602507390906,0.0040223700082908966,0.019354760848620357,-0.0019821319163923308,-0.049724714594109314,0.07162194458753153,0.07424672112868866,-0.06310818905778941,-0.0009843998984294426,0.08159643175653787,-0.012218962349035696,0.013316746481556816,0.0851922539189042,-0.0017306308006088437,0.013761784705538922,-0.010789130883203884,0.14664335663238434,-0.021766255323474516,-0.05726064863482997,-0.11547312682073027,-0.05417948353258609,-0.19846403597167891
HMPL7,-0.043967569916875435,0.12208703710811936,-0.005281385465397862,-0.03255630392435519,-0.024907360054825523,-0.04664243498467447,0.04234461942491456,0.004308435477891984,-0.04858631327260045,0.17352557455869672,-0.036811911663979804,-0.10997944310940053,-0.007832808956983774,-0.09998048978035629,-0.0548833028354863,-0.03812330960366558,0.012458715767772839,-0.01784956015632565,-0.024631092351649144,0.02987031911507053,0.023513299657650193,-0.03112633462287919,0.09469030509597497,-0.013921224852769396,-0.03724418686168397,0.052984195983569904,-0.01796531397363043,-0.08477347857212675,-0.1430874212920375,0.042353118848173464,-0.02536550344836602,-0.13155668489975417,-0.041226545655808695,-0.038947853114141645,0.10379819957923832,-0.00144851955099833,0.016709272173535482,-0.0999807753107929
HMPL8,-0.03327469291547063,0.1306211012712874,-0.0450315668682578,0.05551863880025849,-0.026109638585781064,-0.08444741317504773,-0.07771965914031058,-0.01318286603504423,0.008884217917202114,0.04452835075178566,0.03123777336035033,-0.07492694260954645,-0.035799006676052236,-0.08561782686918704,-0.13733173588215652,0.010672144041255341,-0.1175492070822825,-0.04750712901738229,0.09460677320583287,-0.03023615668727799,0.06506249674810363,-0.00659184244945914,0.014313014633010235,0.011089493218543484,-0.04518725273610885,0.009659824553154277,-0.013311080802537952,-0.022596815376443834,0.0115564199318139,0.09759065988941769,-0.023370756795324365,-0.030503745376971605,0.010764051721439195,-0.06274854060091505,-0.10341501940178056,-0.04649916955930672,0.020249467663143377,-0.07049576393731045
HMPL9,-0.04617186245467239,0.11943265587828181,0.0061657448686954055,0.033167898640481176,-0.0535403599501499,-0.05752212219455478,-0.024057279233692292,-0.028485311837380643,0.10641878269574677,0.05047593973607217,0.013738022313587936,-0.08995621594262151,0.07464946957813944,-0.06023768058949092,0.05662994968343035,0.09451234603221802,-0.07595230254291888,-0.014218330092805995,0.08956345967391707,0.04655938995138629,0.047101372629285,0.09888323997858206,0.037206745408672796,0.11148559760127338,-0.02836888538193173,0.0324839329249698,-0.042731532420572406,0.06676357454574333,0.014731331511007672,-0.006551516080513998,-0.0890388033041175,-0.03891915672070446,-0.05856342773044285,-0.013537866763811869,-0.03639365638124453,0.11294094050678766,0.20721739658595886,-0.07274816499484076
HMPL10,-0.08822864325837416,-0.0025356998943944324,0.052270907816130356,0.030567030368163522,0.06358381891471268,-0.01924547582632813,-0.11650286719403324,-0.007587425938129046,-0.013537101705799552,0.11852446076497326,0.007900242677781607,-0.0274637462585071,0.01718066589665613,-0.14144299301817076,0.04012547467699814,0.004444848393779289,-0.08231055115876922,0.01996498483608975,-0.018685216075169722,-0.06374245355413674,-0.15151326484770355,0.015730634927945197,0.013502608481718584,-0.0916919133846993,-0.032548494407116435,-0.04438554018970899,-0.05806026979915974,0.10085674411257561,0.09242414720084795,-0.08839567577575935,0.045421731590429774,-0.10661409261334694,-0.004505667199106024,0.12286942659681949,-0.03445030037625332,0.01477994193684454,-0.0409883904986084,-0.16938618042197992
HMPL11,-0.08954370337746384,0.11292692658007608,-0.032207838383424864,0.009305207012900005,0.007529122922606874,-0.04767350670523764,-0.0027267011471839237,-0.004473127907086957,0.009255784240375028,0.08171694067281761,0.0347496478635598,-0.13784927853234602,-0.08933951256981605,-0.11724815971671355,-0.07977269478287126,0.021168843843257013,-0.07153561637272794,-0.055523151994755625,0.02776398236220096,-0.01188675288035635,-0.00510410231944204,0.01732181032726224,0.059309897504403554,-0.026739240076919697,0.0010629006048015342,0.033316310269268096,-0.023784117873622272,-0.008382391160585376,-0.04543873762380175,0.0008805702540225184,-0.02798114409305551,-0.09753481238763663,0.019988405570177607,-0.08701079751791424,0.043726935529790574,0.030378592464285897,0.04243965460257072,0.009899821514921144
HMPL12,-0.08274938316701323,0.10554999390962055,-0.05895176251198755,0.0150165883216336,0.04247385683859809,-0.011524636135507712,-0.007475492207808303,0.042745952302853135,-0.005760804340650609,0.08704092993232025,0.06476930870398598,-0.12855178744817644,-0.1115918911697309,-0.107259350423806,-0.09008019829443525,0.051039638971839635,-0.06795807777145949,-0.04376271508449994,-0.018076152965484375,-0.04796161144579802,-0.02365975572733321,0.04747774010516599,0.06624290579669088,0.0309768534610251,0.003405777101226464,0.03742999458447976,-0.040105693113191135,-0.05090318348371175,-0.0559404183220382,0.022936677784296314,0.047915319270125746,-0.004556123411190461,-0.014326643027786344,-0.006938457473258574,0.028338055395054434,0.07211772765636998,0.032784862225768804,-0.05517531869528406
HMPL13,-0.09020933433600578,0.09227605235656947,-0.04015363164329087,-0.001061088920666182,0.02827085833056011,-0.036273110095640916,0.005195532735805378,0.004627595015772414,-0.027054200074979152,0.07958698902541597,0.0369615827578595,-0.13290307431549359,-0.13432883158809852,-0.11817969808188203,-0.11568842414785456,-0.00969228519572703,-0.05761591680546728,-0.06131751164895669,-0.0003495316728452158,-0.030415916851641828,-0.02185106934762215,-0.015474123764273828,0.05845926197987227,-0.07145909491364993,0.012032992256025417,0.027529013893398267,-0.012192344767405282,-0.033480566106515126,-0.06004082635046422,0.003936284592741366,-0.0010305086473475897,-0.10222490554922392,0.04471259248864732,-0.09754845666254419,0.0650336525537459,-0.004646560944230529,-0.02492921984703243,0.03948379821190098
HMPL15,0.04367004253615994,0.08572773397943671,-0.06545298444742244,0.026921136740767068,-0.10237395527279243,-0.08060015593596127,0.05086399995682452,-0.06378231900601145,0.0016231946475491442,-0.0764688359515645,-0.08072295693234219,-0.1383299136410619,-0.015793302523707083,0.03870440397115447,-0.038823597814218694,-0.02574468191531328,-0.0877711832387104,0.050711565040514266,0.05523028759477707,0.08719632673530373,0.019159604098093034,-0.0742245011501617,0.11677469684952656,-0.0942117529599392,-0.11326747758632263,-0.018315795863474222,0.08071066535711112,0.012322009095819023,-0.011653725276717295,-0.03406271747780846,-0.05003608456174076,-0.06047918538222989,-0.022217076124602424,-0.0741363291876281,-0.11445102195202567,0.025384990512485238,-0.05330163813993766,0.09860610495174753
HMPL16,0.011179839152887455,0.019631390904251447,0.10063694371327665,-0.00982199052953122,0.07306091629482621,0.03369333158110561,0.10159569541709712,-0.11389608032006765,0.09091896052393506,0.07358863092505154,-0.02637161308710406,0.08403965715927562,0.07397907695793651,-0.06823303300911132,0.1137622495857737,0.07834987995184339,-0.1251964553298811,0.018607518430186844,0.10394270742863329,0.02558109679948514,0.07566124792063128,0.08194138937491914,-0.19308757924264563,-0.03478962965720875,-0.03373510695426299,0.014991469840388634,-0.020873570055232632,-0.09833447121264617,-0.040812803173312644,0.07533623792973426,-0.024249651094978637,-0.0422767043733322,0.02724840350391872,0.0010808299235778112,0.03243779212648242,-0.03435981298610876,0.008981135061670139,-0.03128673740521514
HMPL17,-0.04886769429121996,-0.09476948845490299,0.01605546605021386,-0.021960594301765047,0.06614311605475728,0.06370821988553206,-0.10005817957627591,0.11885297839174416,-0.04581267443523159,0.04020563147802248,0.09307957477169966,0.09656777372571089,-0.02032596461718432,-0.005270612729650192,-0.016807597093264945,-0.012566747334499563,0.1481705736297226,-0.05944316693235904,-0.10541857889002827,-0.0991736579099146,-0.0559803460734777,0.03390740224984682,-0.022128516194843222,0.11056371887392316,0.12895323380721854,0.010890732391402348,-0.07003554811584713,0.03558470658670247,0.03168779614038529,-0.0027771035795752974,0.06161962780082647,0.08074837008670031,0.008791981166671157,0.07320242711288193,0.09808576051491145,-0.008504929655886298,0.048478658445642406,-0.08273943583937882
HMPR1,-0.024095065882701463,0.014750090384652536,-0.005660050222944531,-0.07240879766627922,-0.12193163417782305,-0.09454412593707377,-0.039292302259428605,0.040730849053942565,0.00644172820300092,0.11390230599957166,0.06440389820390795,-0.027616959317554063,0.00957227434945728,0.08733348896798732,0.1587177390643763,0.06742843946547912,0.13008269074461432,0.019784779316367872,0.16505629803627941,0.04739487088154027,-0.014870053372853742,-0.018841347489783975,-0.09116955107352756,0.07486274949022224,-0.1460058609133127,-0.03332678308939273,0.13053660802513434,-0.06040202997701017,-0.05583872815697747,0.05076075594316796,0.02549681174111792,-0.011296855179473837,0.05705658629155395,0.05708281240254681,0.08813553534592508,0.055958245869881254,0.090836675412466,-0.05241197286718672
HMPR2,-0.0754441887238681,0.023005202586210725,-0.02774394343554589,0.01481642614424774,0.11241831062242716,-0.08478210412657909,-0.06957179930771465,-0.019924891386177795,-0.042708004329555335,-0.004671192095706819,0.18748425285357817,0.11789074369229693,-0.0928992333254485,0.050071577306990536,0.09885240259838136,0.04169403204747563,0.005154327807656981,-0.045349646133816125,-0.006244893101450514,0.023512832630564418,0.0535177701968944,-0.045586925025481784,-0.059393827105405264,-0.014679375993549678,-0.03545471126867072,-0.056760629967630954,0.09433295697624997,-0.04985813811782725,0.0835517629006672,-0.1290056600087041,0.01611133946851571,-0.018621155633789986,0.024038151094086135,0.02092104511241382,0.023616149472480887,0.0896755106876227,-0.06020607175815172,0.10439139748283158
HMPR3,0.048531876449390894,0.08702704141872383,-0.026084892009928074,-0.04840423227714643,0.07491419567463733,-0.0496289031256838,-0.04322916389906463,0.00032099015282114555,0.03921642265715361,0.06870512315833475,0.11760204234097135,0.014783008592766708,-0.0868699431066416,0.008841380149446645,0.048509661956730094,0.10598295619086617,0.17438217923058222,-0.07933325898426005,-0.04423618498640944,-0.049724831498752634,0.1636928947664478,-0.11509094841664468,0.046786024687183535,0.028319948370460868,0.01959312319952778,0.0023094851507513546,-0.06472491230624904,-0.004457841041005858,-0.11054130969026524,0.02933770814830486,-0.10764370456861139,0.1316315901113318,-0.008652895741526966,0.003581428103775904,0.012404793829133289,0.05384900752379597,-0.14912788652105377,0.064397149230506
HMPR4,-0.026120729350045713,0.021796655422963804,-0.05015761103639653,-0.07073841173337608,0.08018947705232199,-0.030113933996940463,0.008926041343979809,-0.03206928238855211,0.022188002158141294,-0.0703271718624874,-0.04451840685608574,0.03212572393144827,0.03274695393179441,-0.19510625789864688,0.24333150350674077,0.11173827857709642,0.09162074719575679,-0.04541061149041484,-0.08240922713903846,0.031051437937278287,0.04258105844679278,-0.1369226562204835,-0.07919103125773393,0.050398334734688965,0.06861573170724208,0.018838904646592207,-0.02616101421892938,-0.01930798093709656,0.015981489574254333,0.055447704423415616,0.021750576173333605,-0.008157583037071292,0.10551180196753566,-0.1026156803158958,-0.0686402383293001,-0.047888200865781896,-0.08540986081599125,0.07340401915978934
HMPR5,0.0645186339978301,0.14307374762689595,-0.028270965838545156,-0.020277041042355774,0.05164519244366454,-0.05777436699487723,-0.04722242004596113,0.0070539548385501645,0.08817960368171916,-0.0036954654602124925,0.012391715619568209,-0.010485746384881674,-0.0737874531125902,0.013744892171076249,0.059947762357307206,0.029334461391590967,0.06843176644025123,-0.03162002814384601,-0.09026623799126159,0.014902234171562648,0.08674088637355795,-0.1328981417262599,-0.005695705315804852,0.00698321283394274,0.0416884485169411,0.06736605223651607,-0.03697313109039535,-0.003240157019172884,-0.05979796735848751,0.029167302079309884,-0.0582400834088947,0.027636617269043238,-0.022852230628074264,0.04988356243118498,-0.011181443562391627,0.019093403917540927,-0.11491904824940284,0.026156532395823107
HMPR6,-0.09520099399639385,0.014404224528587086,0.07963852494245571,-0.047557703083241545,0.036670353934244414,-0.06397012579742925,-0.05220057429498783,-0.05362132211986182,-0.11295772432139616,-0.006670046815841185,0.11693474854290971,0.06917951893197351,0.02458058150996302,-0.05630240458777579,0.009759390429017453,-0.03961530757931531,0.005699558825996587,-0.03732983768571673,0.05593735407467814,-0.013430128004263209,-0.10197591394009313,0.0925049680150025,0.07321538867891673,-0.04062320208171015,0.09488942762280751,0.04670879991230441,0.00905908649924973,0.05071892676202151,0.006898000841251991,-0.12421239706217073,0.027303466421510672,-0.08600719748479312,-0.092234338822916,0.10264286176684803,0.022688004188749427,-0.054813807072620145,-0.0031658117375481295,0.007846214734907913
HMPR7,-0.056160299086201806,0.10869251048761848,0.013781194430716778,-0.0016782034516294871,0.07504684562951924,-0.06397402717639092,-0.07241049264701158,-0.07492723570774147,0.016155788637894686,0.02077107277506982,0.021471158507025634,0.013997689153993825,0.014331800741946135,-0.04697587945936641,0.000967213075225338,-0.1219459111912289,0.04746926845631659,-0.03739013631036837,-0.07473002573858173,0.21326234913029227,-0.011141266326335749,0.044286904569499644,-0.0049386933077334985,-0.021733656260421175,0.013151057320750698,-0.0621056118974572,0.029433733249957853,0.04902543848005975,-0.07394349117040044,0.14122050285997914,0.14163371682645232,-0.012748475887954056,-0.04970151838525239,0.08406593899554551,0.06246686495232532,-0.025532647021748203,-0.014064845611801689,-0.1612291856755033
HMPR8,-0.04523769250149471,0.09950338978179275,0.058417666500115664,0.007708103681412649,-0.005302893548948335,-0.11309565982204961,0.0472715460988821,-0.04058333888166712,-0.03732469131801063,0.003673120775767456,0.0770770452516606,0.19232627673126704,0.0448875398630026,-0.04769239480098504,-0.057915743484598,-0.10810746481946064,-0.05229264213327383,-0.002812519426714195,-0.017316941890317617,0.01345271547122634,-0.05837346978157549,-0.1236893437155026,-0.0015688774722863428,-0.0802012342376215,0.13415987078812439,0.032842417969923134,-0.07056126874457606,-0.026724844747327173,0.0429636095036116,0.007430905018354606,0.036308752972677494,-0.01667038162974303,-0.04629619053097673,0.06569326933456326,-0.02511677294116391,-0.007805207889165089,0.011892790865907882,-0.003558477981657278
HMPR9,-0.055636922298128166,0.05247960676013283,0.04562363762236401,0.08185071876312491,0.061088466348078234,-0.18151500226052736,-0.014516155552817636,-0.037564923395532836,0.06804479962185021,-0.009258705166140817,0.08198576957704869,0.031020524642194496,0.000325062100542911,0.0060999595661707165,0.0678180591631111,0.06872372576040311,-0.032152655162758365,0.014572005727348437,-0.0162682375527902,-0.030013861804882795,-0.029705369695303126,0.048150299650695554,0.011559455211729125,0.01450542014058999,0.11903629504315762,0.09558552056339198,-0.1155806700792479,0.11070359337299811,0.022155806948177988,-0.014565032295198954,0.03704264662396504,0.009419408164910084,0.13498419832565653,0.007452582942298303,-0.0467275827721848,-0.11768220320387718,-0.0071552214155566375,0.05677945985536634
HMPR10,-0.09691928759718814,-0.04304613296405611,0.059732417769320326,-0.022335101674387528,0.012107656179036475,-0.030431072812023674,0.002683831810700372,-0.00574833994115007,-0.0753331542832455,0.04605479867148148,0.05249452141066583,0.06705967827331505,0.03344038569825437,-0.20996242089707826,0.03249126859666507,-0.03094519901822427,-0.004758128580092402,-0.038208368199417996,0.07755446172589014,0.013393598677033436,-0.07901108697198146,0.1619718496484869,0.054407831749094214,-0.049864850090488286,0.07180711928089407,-0.018127244899023724,-0.04803711173756855,0.041193608172746525,0.005494497023855163,-0.12372069680645166,-0.02395481727680792,-0.03146444817699698,-0.11649600673941128,0.004787533081493148,-0.024280624217849846,-0.03216721113726377,0.06776468627781423,0.051013939780088426
HMPR11,-0.083529894732952,0.07121017925882728,0.0005720905539770273,0.03452721052170295,0.11380578538186936,-0.13293812426335858,-0.07265397467595366,-0.05047633663133055,0.0013447434483221954,0.005002269337455784,0.14136432427679302,0.08693474293913196,-0.04690480162470734,0.0057153410712123135,0.07803087355202991,-0.0033826489330337772,0.004332296398527023,-0.03604350911373747,-0.0360213465299873,0.09502791936226246,0.024313671517999763,0.003016951836078845,-0.038283350217878605,-0.020324549362731262,0.01842805096884331,-0.0341895189443917,0.03240295673412782,0.01747242392840428,0.027286445308981205,-0.014715983516140828,0.07922896363330267,-0.009530536275860839,0.029547142310775695,0.03557830847139849,0.023370365302878504,0.004584635923268928,-0.044689771271138545,0.01279913836655477
